,County_Name,School_Name,Subgroup,Number_Students_Total,Number_Students_Healthy,Number_Students_Unhealthy,Mean_Academic_Test_Score,Students_Tested_Academic,Total_Tested_At_Subgroup_Level_Academic
1453,Los Angeles,Edward R. Roybal Learning Center,All,1900.0,905.0,995.0,314.3,87.3333333333,475.0
1454,Los Angeles,Edward R. Roybal Learning Center,Economic_disadv,1900.0,905.0,995.0,315.55,153.666666667,412.0
1455,Los Angeles,Edward R. Roybal Learning Center,NOT_economic_disadv,0.0,0.0,0.0,301.55,16.0,63.0
1456,Los Angeles,El Camino High (Continuation),All,2.0,,,276.9,32.0,197.0
1457,Los Angeles,El Camino High (Continuation),Economic_disadv,0.0,0.0,0.0,273.45,22.0,89.0
1458,Los Angeles,El Camino High (Continuation),NOT_economic_disadv,2.0,,,293.3,10.0,108.0
1459,Los Angeles,El Camino Real Charter High,All,5254.0,3927.0,1327.0,378.933333333,710.25,1225.0
1460,Los Angeles,El Camino Real Charter High,Economic_disadv,888.0,617.0,271.0,367.733333333,183.25,328.666666667
1461,Los Angeles,El Camino Real Charter High,NOT_economic_disadv,1318.0,1013.0,305.0,382.933333333,702.666666667,1008.0
1462,Los Angeles,El Monte High,All,2880.0,1743.0,1137.0,324.4,179.166666667,655.5
1463,Los Angeles,El Monte High,Economic_disadv,1850.0,1084.0,766.0,322.94,208.0,633.5
1464,Los Angeles,El Monte High,NOT_economic_disadv,114.0,77.0,37.0,346.25,8.33333333333,18.6666666667
1465,Los Angeles,El Monte Union High School Community Day,All,32.0,,,270.9,9.0,22.0
1466,Los Angeles,El Monte Union High School Community Day,Economic_disadv,14.0,,,,3.0,17.0
1467,Los Angeles,El Monte Union High School Community Day,NOT_economic_disadv,8.0,,,,4.0,5.0
1468,Los Angeles,El Rancho High,All,3658.0,2100.0,1558.0,326.5,339.666666667,992.0
1469,Los Angeles,El Rancho High,Economic_disadv,1734.0,1031.0,703.0,321.575,325.2,793.5
1470,Los Angeles,El Rancho High,NOT_economic_disadv,816.0,468.0,348.0,352.433333333,102.0,178.0
1471,Los Angeles,El Segundo High,All,1808.0,1505.0,303.0,410.9,164.0,410.333333333
1472,Los Angeles,El Segundo High,Economic_disadv,180.0,147.0,33.0,395.55,41.5,60.5
1473,Los Angeles,El Segundo High,NOT_economic_disadv,1494.0,1251.0,243.0,413.2,141.5,356.666666667
1474,Los Angeles,El Segundo Middle,All,0.0,0.0,0.0,416.7,111.5,
1475,Los Angeles,El Segundo Middle,Economic_disadv,0.0,0.0,0.0,382.9,18.0,
1476,Los Angeles,El Segundo Middle,NOT_economic_disadv,0.0,0.0,0.0,419.8,202.0,
1477,Los Angeles,Elizabeth Learning Center,All,1312.0,661.0,651.0,342.7,83.1428571429,780.0
1478,Los Angeles,Elizabeth Learning Center,Economic_disadv,1312.0,661.0,651.0,343.333333333,72.4285714286,715.5
1479,Los Angeles,Elizabeth Learning Center,NOT_economic_disadv,0.0,0.0,0.0,338.2,15.0,64.5
1480,Los Angeles,Environmental Charter High,All,776.0,384.0,392.0,340.6,132.666666667,202.0
1481,Los Angeles,Environmental Charter High,Economic_disadv,414.0,210.0,204.0,339.3,106.666666667,166.0
1482,Los Angeles,Environmental Charter High,NOT_economic_disadv,80.0,46.0,34.0,345.066666667,26.0,36.0
1483,Los Angeles,Evergreen Continuation,All,48.0,,,286.2,18.3333333333,27.5
1484,Los Angeles,Evergreen Continuation,Economic_disadv,32.0,,,285.1,13.6666666667,20.5
1485,Los Angeles,Evergreen Continuation,NOT_economic_disadv,0.0,0.0,0.0,,4.5,7.0
1486,Los Angeles,Fairfax Senior High,All,3078.0,1835.0,1243.0,351.233333333,194.25,696.0
1487,Los Angeles,Fairfax Senior High,Economic_disadv,2468.0,1462.0,1006.0,350.2,199.666666667,539.2
1488,Los Angeles,Fairfax Senior High,NOT_economic_disadv,226.0,154.0,72.0,355.0,87.25,186.666666667
1489,Los Angeles,Fairvalley High (Continuation),All,22.0,,,292.6,10.25,89.0
1490,Los Angeles,Fairvalley High (Continuation),Economic_disadv,16.0,,,285.55,11.0,73.0
1491,Los Angeles,Fairvalley High (Continuation),NOT_economic_disadv,2.0,0.0,0.0,,3.0,16.0
1492,Los Angeles,Foshay Learning Center,All,1294.0,680.0,614.0,344.233333333,188.666666667,1006.5
1493,Los Angeles,Foshay Learning Center,Economic_disadv,1294.0,680.0,614.0,345.333333333,165.333333333,888.5
1494,Los Angeles,Foshay Learning Center,NOT_economic_disadv,0.0,0.0,0.0,335.733333333,23.3333333333,118.0
1495,Los Angeles,Francisco Bravo Medical Magnet High,All,3172.0,1962.0,1210.0,376.1,302.333333333,855.0
1496,Los Angeles,Francisco Bravo Medical Magnet High,Economic_disadv,3172.0,1962.0,1210.0,374.6,396.5,770.0
1497,Los Angeles,Francisco Bravo Medical Magnet High,NOT_economic_disadv,0.0,0.0,0.0,386.35,55.5,85.0
1498,Los Angeles,Frank Lanterman,All,116.0,36.0,80.0,,0.0,17.0
1499,Los Angeles,Frank Lanterman,Economic_disadv,108.0,32.0,76.0,,0.0,14.0
1500,Los Angeles,Frederick Douglass Academy High,All,238.0,50.0,188.0,331.5,38.0,89.0
1501,Los Angeles,Frederick Douglass Academy High,Economic_disadv,144.0,49.0,95.0,338.2,26.0,65.0
1502,Los Angeles,Frederick Douglass Academy High,NOT_economic_disadv,0.0,0.0,0.0,316.9,12.0,24.0
1503,Los Angeles,Frida Kahlo High,All,144.0,66.0,78.0,305.966666667,33.2,84.0
1504,Los Angeles,Frida Kahlo High,Economic_disadv,144.0,66.0,78.0,307.366666667,36.75,82.3333333333
1505,Los Angeles,Frida Kahlo High,NOT_economic_disadv,0.0,0.0,0.0,,3.66666666667,6.66666666667
1506,Los Angeles,Gabrielino High,All,2720.0,1963.0,757.0,365.36,223.166666667,632.5
1507,Los Angeles,Gabrielino High,Economic_disadv,1658.0,1130.0,528.0,353.85,126.666666667,358.5
1508,Los Angeles,Gabrielino High,NOT_economic_disadv,744.0,600.0,144.0,413.733333333,114.8,274.0
1509,Los Angeles,Gahr (Richard) High,All,2070.0,1391.0,679.0,347.825,305.4,707.0
1510,Los Angeles,Gahr (Richard) High,Economic_disadv,1116.0,741.0,375.0,345.633333333,163.6,368.5
1511,Los Angeles,Gahr (Richard) High,NOT_economic_disadv,882.0,602.0,280.0,370.0,177.25,297.666666667
1512,Los Angeles,Ganesha High,All,1440.0,979.0,461.0,313.6,165.0,399.666666667
1513,Los Angeles,Ganesha High,Economic_disadv,1334.0,912.0,422.0,312.15,188.25,368.666666667
1514,Los Angeles,Ganesha High,NOT_economic_disadv,98.0,54.0,32.0,335.7,16.25,31.0
1515,Los Angeles,Gardena Senior High,All,2518.0,1266.0,1252.0,325.875,117.555555556,520.0
1516,Los Angeles,Gardena Senior High,Economic_disadv,2068.0,1034.0,1034.0,324.5,160.0,374.5
1517,Los Angeles,Gardena Senior High,NOT_economic_disadv,124.0,66.0,58.0,325.4,36.2857142857,145.5
1518,Los Angeles,Garey High,All,1768.0,866.0,902.0,315.95,423.0,789.0
1519,Los Angeles,Garey High,Economic_disadv,1650.0,803.0,847.0,316.15,402.5,731.0
1520,Los Angeles,Garey High,NOT_economic_disadv,96.0,51.0,45.0,313.2,20.5,58.0
1521,Los Angeles,Gene Drevno Community Day,All,16.0,,,,6.0,14.5
1522,Los Angeles,Gene Drevno Community Day,Economic_disadv,12.0,,,,2.0,6.5
1523,Los Angeles,Gene Drevno Community Day,NOT_economic_disadv,2.0,0.0,0.0,,3.5,8.0
1524,Los Angeles,George S. Patton Continuation,All,30.0,,,295.533333333,15.3333333333,22.0
1525,Los Angeles,George S. Patton Continuation,Economic_disadv,24.0,,,294.233333333,11.6666666667,18.5
1526,Los Angeles,George S. Patton Continuation,NOT_economic_disadv,2.0,0.0,0.0,,4.0,7.0
1527,Los Angeles,George Washington Preparatory High,All,1664.0,700.0,964.0,297.7,67.1666666667,387.0
1528,Los Angeles,George Washington Preparatory High,Economic_disadv,1656.0,696.0,960.0,291.5,68.0,326.0
1529,Los Angeles,George Washington Preparatory High,NOT_economic_disadv,0.0,0.0,0.0,301.75,15.3333333333,61.0
1530,Los Angeles,Gladstone High,All,1874.0,1046.0,828.0,321.983333333,159.666666667,451.5
1531,Los Angeles,Gladstone High,Economic_disadv,998.0,546.0,452.0,327.1,160.0,371.5
1532,Los Angeles,Gladstone High,NOT_economic_disadv,202.0,123.0,79.0,350.733333333,29.2,80.0
1533,Los Angeles,Glen A. Wilson High,All,2110.0,1664.0,446.0,345.4,238.4,617.5
1534,Los Angeles,Glen A. Wilson High,Economic_disadv,1276.0,983.0,293.0,328.5,131.0,214.0
1535,Los Angeles,Glen A. Wilson High,NOT_economic_disadv,698.0,575.0,123.0,385.566666667,167.0,512.333333333
1536,Los Angeles,Glendale High,All,3396.0,2163.0,1233.0,340.7,259.285714286,885.4
1537,Los Angeles,Glendale High,Economic_disadv,1610.0,984.0,626.0,335.22,217.0,602.6
1538,Los Angeles,Glendale High,NOT_economic_disadv,886.0,632.0,254.0,381.8,83.5,282.8
1539,Los Angeles,Glendora High,All,3762.0,2619.0,1143.0,357.683333333,316.333333333,862.0
1540,Los Angeles,Glendora High,Economic_disadv,936.0,553.0,383.0,343.175,62.3333333333,114.5
1541,Los Angeles,Glendora High,NOT_economic_disadv,2814.0,2058.0,756.0,365.32,254.0,747.5
1542,Los Angeles,Golden Valley High,All,1964.0,1057.0,907.0,358.925,303.8,807.0
1543,Los Angeles,Golden Valley High,Economic_disadv,670.0,329.0,341.0,342.675,192.75,356.0
1544,Los Angeles,Golden Valley High,NOT_economic_disadv,844.0,512.0,332.0,382.5,149.6,420.5
1545,Los Angeles,"Gonzales, David Camp",All,4.0,,,,4.5,6.5
1546,Los Angeles,"Gonzales, David Camp",NOT_economic_disadv,0.0,0.0,0.0,,1.0,1.0
1547,Los Angeles,Gorman Learning Center,All,760.0,460.0,300.0,346.1,184.333333333,759.5
1548,Los Angeles,Gorman Learning Center,Economic_disadv,74.0,36.0,38.0,336.3,65.3333333333,237.5
1549,Los Angeles,Gorman Learning Center,NOT_economic_disadv,160.0,98.0,62.0,351.666666667,119.0,522.0
1550,Los Angeles,Granada Hills Charter High,All,5674.0,3973.0,1701.0,388.733333333,1093.0,1602.5
1551,Los Angeles,Granada Hills Charter High,Economic_disadv,2772.0,1851.0,921.0,381.1,578.333333333,842.5
1552,Los Angeles,Granada Hills Charter High,NOT_economic_disadv,1784.0,1273.0,511.0,397.533333333,514.666666667,760.0
1553,Los Angeles,Grover Cleveland Charter High,All,5392.0,3103.0,2289.0,366.3,253.833333333,1399.0
1554,Los Angeles,Grover Cleveland Charter High,Economic_disadv,3844.0,2051.0,1793.0,347.65,248.5,898.0
1555,Los Angeles,Grover Cleveland Charter High,NOT_economic_disadv,936.0,681.0,255.0,402.2,128.5,501.0
1556,Los Angeles,Guidance Charter,All,78.0,38.0,40.0,313.8,29.5,235.666666667
1557,Los Angeles,Guidance Charter,Economic_disadv,0.0,0.0,0.0,316.366666667,23.0,184.666666667
1558,Los Angeles,Guidance Charter,NOT_economic_disadv,0.0,0.0,0.0,,9.0,56.5
1559,Los Angeles,Harbor Teacher Preparation Academy,All,846.0,466.0,380.0,410.85,111.0,218.0
1560,Los Angeles,Harbor Teacher Preparation Academy,Economic_disadv,548.0,305.0,243.0,404.2,70.5,144.0
1561,Los Angeles,Harbor Teacher Preparation Academy,NOT_economic_disadv,148.0,100.0,48.0,422.45,40.5,74.0
1562,Los Angeles,Harris Newmark Continuation,All,28.0,,,314.2,26.0,54.0
1563,Los Angeles,Harris Newmark Continuation,Economic_disadv,24.0,,,320.15,21.0,48.0
1564,Los Angeles,Harris Newmark Continuation,NOT_economic_disadv,2.0,0.0,0.0,,2.0,6.0
1565,Los Angeles,Hawthorne High,All,3354.0,1453.0,1901.0,311.5,258.833333333,750.5
1566,Los Angeles,Hawthorne High,Economic_disadv,1858.0,762.0,1096.0,309.54,258.0,632.5
1567,Los Angeles,Hawthorne High,NOT_economic_disadv,348.0,164.0,184.0,314.733333333,51.4,118.0
1568,Los Angeles,Helen Bernstein High,All,1240.0,627.0,613.0,321.3,62.5,180.5
1569,Los Angeles,Helen Bernstein High,Economic_disadv,1236.0,624.0,612.0,322.466666667,61.0,140.0
1570,Los Angeles,Helen Bernstein High,NOT_economic_disadv,2.0,0.0,0.0,316.1,17.25,36.3333333333
1571,Los Angeles,Henry David Thoreau Continuation,All,12.0,,,305.85,15.0,13.0
1572,Los Angeles,Henry David Thoreau Continuation,Economic_disadv,8.0,,,315.8,11.5,10.0
1573,Los Angeles,Henry David Thoreau Continuation,NOT_economic_disadv,2.0,0.0,0.0,,3.0,3.0
1574,Los Angeles,Herbert Hoover High,All,2396.0,1474.0,922.0,360.6,319.75,553.333333333
1575,Los Angeles,Herbert Hoover High,Economic_disadv,1046.0,619.0,427.0,353.333333333,221.5,370.0
1576,Los Angeles,Herbert Hoover High,NOT_economic_disadv,740.0,507.0,233.0,377.7,131.0,208.0
1577,Los Angeles,High Tech LA,All,672.0,392.0,280.0,343.6,98.0,98.0
1578,Los Angeles,High Tech LA,Economic_disadv,194.0,115.0,79.0,332.2,42.0,42.0
1579,Los Angeles,High Tech LA,NOT_economic_disadv,138.0,77.0,61.0,352.1,56.0,56.0
1580,Los Angeles,Highland High,All,4338.0,2231.0,2107.0,333.75,264.625,965.4
1581,Los Angeles,Highland High,Economic_disadv,2778.0,1363.0,1415.0,333.6,214.666666667,573.8
1582,Los Angeles,Highland High,NOT_economic_disadv,1486.0,832.0,654.0,359.466666667,162.4,411.5
1583,Los Angeles,Highland Park Continuation,All,88.0,21.0,31.0,295.4,18.6666666667,25.5
1584,Los Angeles,Highland Park Continuation,Economic_disadv,72.0,21.0,31.0,298.166666667,15.6666666667,20.0
1585,Los Angeles,Highland Park Continuation,NOT_economic_disadv,0.0,0.0,0.0,,3.0,5.5
1586,Los Angeles,Hollywood Senior High,All,2418.0,1255.0,1163.0,339.566666667,243.75,442.333333333
1587,Los Angeles,Hollywood Senior High,Economic_disadv,1522.0,770.0,752.0,337.266666667,200.5,362.666666667
1588,Los Angeles,Hollywood Senior High,NOT_economic_disadv,122.0,63.0,59.0,350.133333333,57.6666666667,88.5
1589,Los Angeles,Home/hospital and independent study,All,16.0,0.0,0.0,294.0,8.28571428571,11.7142857143
1590,Los Angeles,Home/hospital and independent study,Economic_disadv,0.0,0.0,0.0,,1.0,3.0
1591,Los Angeles,Home/hospital and independent study,NOT_economic_disadv,14.0,0.0,0.0,294.0,9.5,12.0
1592,Los Angeles,Huntington Park Senior High,All,2930.0,1526.0,1404.0,310.82,172.75,582.2
1593,Los Angeles,Huntington Park Senior High,Economic_disadv,1696.0,872.0,824.0,318.9,209.5,535.6
1594,Los Angeles,Huntington Park Senior High,NOT_economic_disadv,0.0,0.0,0.0,314.066666667,23.2,47.0
1595,Los Angeles,Independence Continuation,All,48.0,8.0,14.0,314.233333333,21.4,50.0
1596,Los Angeles,Independence Continuation,Economic_disadv,36.0,8.0,14.0,315.0,19.25,35.0
1597,Los Angeles,Independence Continuation,NOT_economic_disadv,2.0,0.0,0.0,307.4,11.5,20.0
1598,Los Angeles,Independence High (Alternative),All,34.0,,,312.65,20.5,37.0
1599,Los Angeles,Independence High (Alternative),Economic_disadv,28.0,,,305.25,16.0,22.0
1600,Los Angeles,Independence High (Alternative),NOT_economic_disadv,6.0,0.0,0.0,,3.0,15.0
1601,Los Angeles,Inglewood High,All,1496.0,765.0,731.0,293.08,178.6,490.5
1602,Los Angeles,Inglewood High,Economic_disadv,1246.0,615.0,631.0,293.52,146.6,391.5
1603,Los Angeles,Inglewood High,NOT_economic_disadv,196.0,119.0,77.0,298.066666667,32.0,99.0
1604,Los Angeles,Insight @ Los Angeles,All,90.0,42.0,48.0,314.8,73.5,114.0
1605,Los Angeles,Insight @ Los Angeles,Economic_disadv,56.0,21.0,35.0,311.4,53.0,78.0
1606,Los Angeles,Insight @ Los Angeles,NOT_economic_disadv,2.0,,,324.45,20.5,36.0
1607,Los Angeles,Inspire Charter School,All,52.0,34.0,18.0,345.8,54.0,180.0
1608,Los Angeles,Inspire Charter School,Economic_disadv,0.0,0.0,0.0,322.8,22.0,55.0
1609,Los Angeles,International Polytechnic High,All,708.0,499.0,209.0,417.2,139.0,265.0
1610,Los Angeles,International Polytechnic High,Economic_disadv,116.0,76.0,28.0,408.2,44.0,89.0
1611,Los Angeles,International Polytechnic High,NOT_economic_disadv,272.0,232.0,40.0,421.65,95.0,176.0
1612,Los Angeles,Ivy Academia,All,470.0,215.0,255.0,348.0,59.0,431.5
1613,Los Angeles,Ivy Academia,Economic_disadv,220.0,110.0,110.0,338.4,30.3333333333,137.5
1614,Los Angeles,Ivy Academia,NOT_economic_disadv,128.0,57.0,71.0,356.133333333,28.6666666667,294.0
1615,Los Angeles,Jack London Community Day,All,56.0,30.0,26.0,275.3,18.0,20.0
1616,Los Angeles,Jack London Community Day,Economic_disadv,24.0,12.0,12.0,276.2,16.6666666667,18.5
1617,Los Angeles,Jack London Community Day,NOT_economic_disadv,0.0,0.0,0.0,,1.5,1.5
1618,Los Angeles,Jack London Continuation,All,20.0,,,299.6,30.6666666667,39.5
1619,Los Angeles,Jack London Continuation,Economic_disadv,8.0,,,296.766666667,25.6666666667,35.0
1620,Los Angeles,Jack London Continuation,NOT_economic_disadv,0.0,0.0,0.0,,3.5,4.5
1621,Los Angeles,James A. Garfield Senior High,All,3844.0,2069.0,1775.0,314.833333333,267.857142857,900.0
1622,Los Angeles,James A. Garfield Senior High,Economic_disadv,3844.0,2069.0,1775.0,314.466666667,284.166666667,830.0
1623,Los Angeles,James A. Garfield Senior High,NOT_economic_disadv,0.0,0.0,0.0,332.3,33.2,70.0
1624,Los Angeles,James Monroe High,All,4142.0,2454.0,1688.0,304.066666667,190.666666667,793.0
1625,Los Angeles,James Monroe High,Economic_disadv,2524.0,1531.0,993.0,305.033333333,186.375,686.0
1626,Los Angeles,James Monroe High,NOT_economic_disadv,0.0,0.0,0.0,323.033333333,31.1428571429,107.0
1627,Los Angeles,Jane Addams Continuation,All,70.0,17.0,37.0,301.3,35.5,63.0
1628,Los Angeles,Jane Addams Continuation,Economic_disadv,32.0,,,301.2,24.5,46.0
1629,Los Angeles,Jane Addams Continuation,NOT_economic_disadv,2.0,,,309.0,11.0,17.0
1630,Los Angeles,Jarvis Camp,All,50.0,32.0,18.0,282.333333333,19.0,29.5
1631,Los Angeles,Jarvis Camp,Economic_disadv,22.0,17.0,5.0,292.3,16.0,22.5
1632,Los Angeles,Jarvis Camp,NOT_economic_disadv,0.0,0.0,0.0,,4.5,7.0
1633,Los Angeles,John A. Rowland High,All,3384.0,2381.0,1003.0,354.425,283.0,1089.0
1634,Los Angeles,John A. Rowland High,Economic_disadv,1904.0,1266.0,638.0,346.7,159.0,665.0
1635,Los Angeles,John A. Rowland High,NOT_economic_disadv,1450.0,1093.0,357.0,392.95,163.0,424.0
1636,Los Angeles,John C. Fremont Senior High,All,3724.0,1897.0,1827.0,287.7,160.444444444,643.5
1637,Los Angeles,John C. Fremont Senior High,Economic_disadv,3710.0,1890.0,1820.0,287.633333333,189.857142857,596.5
1638,Los Angeles,John C. Fremont Senior High,NOT_economic_disadv,2.0,0.0,0.0,306.5,20.4,47.0
1639,Los Angeles,John F. Kennedy High,All,3286.0,1877.0,1409.0,327.316666667,197.875,846.0
1640,Los Angeles,John F. Kennedy High,Economic_disadv,2424.0,1363.0,1061.0,325.44,176.5,572.2
1641,Los Angeles,John F. Kennedy High,NOT_economic_disadv,488.0,312.0,176.0,339.633333333,100.2,255.0
1642,Los Angeles,John H. Francis Polytechnic,All,3642.0,1941.0,1701.0,327.5,318.833333333,914.0
1643,Los Angeles,John H. Francis Polytechnic,Economic_disadv,3642.0,1941.0,1701.0,328.116666667,291.833333333,835.0
1644,Los Angeles,John H. Francis Polytechnic,NOT_economic_disadv,0.0,0.0,0.0,351.1,40.25,72.0
1645,Los Angeles,John H. Glenn High,All,2068.0,1092.0,976.0,306.533333333,138.8,725.0
1646,Los Angeles,John H. Glenn High,Economic_disadv,1730.0,884.0,846.0,301.533333333,143.666666667,307.0
1647,Los Angeles,John H. Glenn High,NOT_economic_disadv,220.0,135.0,85.0,332.45,63.75,418.0
1648,Los Angeles,John Hope Continuation,All,42.0,,,279.65,24.0,59.0
1649,Los Angeles,John Hope Continuation,Economic_disadv,22.0,,,278.25,18.5,42.0
1650,Los Angeles,John Hope Continuation,NOT_economic_disadv,0.0,0.0,0.0,,10.0,17.0
1651,Los Angeles,John Marshall Senior High,All,3230.0,2005.0,1225.0,345.9,241.428571429,729.2
1652,Los Angeles,John Marshall Senior High,Economic_disadv,1622.0,936.0,686.0,342.675,178.571428571,569.0
1653,Los Angeles,John Marshall Senior High,NOT_economic_disadv,260.0,173.0,87.0,368.933333333,73.1666666667,160.2
1654,Los Angeles,John Muir High,All,1324.0,758.0,566.0,294.96,105.666666667,322.5
1655,Los Angeles,John Muir High,Economic_disadv,1166.0,651.0,515.0,293.86,113.2,290.5
1656,Los Angeles,John Muir High,NOT_economic_disadv,126.0,86.0,40.0,333.033333333,14.5,29.3333333333
1657,Los Angeles,John R. Wooden High,All,48.0,14.0,14.0,298.533333333,20.5,33.3333333333
1658,Los Angeles,John R. Wooden High,Economic_disadv,46.0,14.0,14.0,297.433333333,16.75,28.3333333333
1659,Los Angeles,John R. Wooden High,NOT_economic_disadv,0.0,0.0,0.0,,4.5,4.5
1660,Los Angeles,Jordan High,All,4462.0,2459.0,2003.0,305.9,390.833333333,1209.0
1661,Los Angeles,Jordan High,Economic_disadv,3926.0,2161.0,1765.0,306.25,399.0,1009.0
1662,Los Angeles,Jordan High,NOT_economic_disadv,166.0,75.0,91.0,313.966666667,87.0,167.666666667
1663,Los Angeles,King/Drew Medical Magnet High,All,2640.0,1472.0,1168.0,355.733333333,381.0,550.0
1664,Los Angeles,King/Drew Medical Magnet High,Economic_disadv,2640.0,1472.0,1168.0,355.3,329.666666667,465.5
1665,Los Angeles,King/Drew Medical Magnet High,NOT_economic_disadv,0.0,0.0,0.0,359.066666667,51.3333333333,84.5
1666,Los Angeles,"Kirby, Dorothy Camp",All,26.0,8.0,18.0,287.8,10.3333333333,15.5
1667,Los Angeles,"Kirby, Dorothy Camp",NOT_economic_disadv,0.0,0.0,0.0,,1.0,4.0
1668,Los Angeles,La Canada High,All,1990.0,1654.0,336.0,421.366666667,169.5,1016.5
1669,Los Angeles,La Canada High,Economic_disadv,26.0,,,,3.0,11.0
1670,Los Angeles,La Canada High,NOT_economic_disadv,1952.0,1630.0,322.0,421.766666667,200.0,1005.5
1671,Los Angeles,La Mirada High,All,2876.0,1783.0,1093.0,340.675,225.571428571,774.4
1672,Los Angeles,La Mirada High,Economic_disadv,1448.0,831.0,617.0,336.85,100.333333333,249.0
1673,Los Angeles,La Mirada High,NOT_economic_disadv,914.0,628.0,286.0,359.2,193.4,586.5
1674,Los Angeles,La Puente High,All,1866.0,1278.0,588.0,322.36,168.333333333,527.5
1675,Los Angeles,La Puente High,Economic_disadv,1698.0,1167.0,531.0,325.925,153.2,324.5
1676,Los Angeles,La Puente High,NOT_economic_disadv,114.0,74.0,40.0,332.2,47.2,203.0
1677,Los Angeles,La Serna High,All,4032.0,2803.0,1229.0,378.6,711.666666667,1052.0
1678,Los Angeles,La Serna High,Economic_disadv,0.0,0.0,0.0,367.7,338.666666667,503.5
1679,Los Angeles,La Serna High,NOT_economic_disadv,0.0,0.0,0.0,388.533333333,373.0,548.5
1680,Los Angeles,Lakewood High,All,5042.0,3442.0,1600.0,341.3,414.0,1267.0
